2020 09 20 12 59112.500	 -8.249385789785771e-09   1.311580957889455e-08  -4.991470076545486e-10
2020 09 21 12 59113.500	 -5.971651211182225e-09   1.833478923298038e-08  -5.113600973352359e-10
2020 09 22 12 59114.500	  4.041638669415592e-10   2.089404142759572e-08  -5.058085071816833e-10
2020 09 23 12 59115.500	 -3.462597539818242e-10   1.409958441875559e-08  -5.114086072175408e-10
2020 09 24 12 59116.500	 -5.791687754303684e-09   1.087540347761773e-08  -4.793019924575042e-10
2020 09 25 12 59117.500	 -6.220055458025224e-09   9.031517361625172e-09  -4.967880725059983e-10
2020 09 26 12 59118.500	 -1.092588344588051e-08   7.074166459066997e-09  -5.131006627921602e-10
2020 09 27 12 59119.500	 -1.956591105351034e-08   1.046374050737467e-08  -5.235198546440562e-10
2020 09 28 12 59120.500	 -2.457807134102429e-08   2.004915221940812e-08  -5.073818088896083e-10
2020 09 29 12 59121.500	 -1.570139455431458e-08   2.258529845469804e-08  -4.911519643945077e-10
2020 09 30 12 59122.500	 -9.690837319256920e-09   1.975658591506044e-08  -5.009930503625296e-10
2020 10 01 12 59123.500	 -9.323977267448986e-09   2.094643087394278e-08  -4.818041232770209e-10
2020 10 02 12 59124.500	 -2.706196053959295e-09   1.970767028301390e-08  -4.525993047733894e-10
2020 10 03 12 59125.500	 -5.898184263023239e-09   1.779390174780310e-08  -4.406229974239279e-10
2020 10 04 12 59126.500	 -1.280202731240265e-08   1.905998515237060e-08  -4.344292981320474e-10
2020 10 05 12 59127.500	 -1.938150020114479e-08   2.188947166312410e-08  -3.754874475375899e-10
2020 10 06 12 59128.500	 -1.528871860278132e-08   2.084669926674202e-08  -3.444528859785679e-10
2020 10 07 12 59129.500	 -1.039646102920149e-08   1.442079671630109e-08  -3.475178492129070e-10
2020 10 08 12 59130.500	 -1.766007736239182e-08   1.340482360228381e-08  -3.250908291920428e-10
2020 10 09 12 59131.500	 -2.513052751568175e-08   1.642949468103749e-08  -3.185799161796824e-10
2020 10 10 12 59132.500	 -2.402792320867681e-08   1.681677244577445e-08  -2.924167071562605e-10
2020 10 11 12 59133.500	 -1.962342593824608e-08   1.724396901546659e-08  -2.948903268394378e-10
2020 10 12 12 59134.500	 -1.461016590504724e-08   2.162453875454153e-08  -3.026143243208008e-10
2020 10 13 12 59135.500	 -1.073831615037525e-08   2.600101519938943e-08  -2.691575966751337e-10
2020 10 14 12 59136.500	 -1.110078869482821e-08   2.442870592156602e-08  -2.447302478131400e-10
2020 10 15 12 59137.500	 -1.003287294840889e-08   2.802869347965630e-08  -2.355927064936633e-10
2020 10 16 12 59138.500	 -1.382259638884763e-08   3.279350572056317e-08  -2.337524218181490e-10
2020 10 17 12 59139.500	 -1.446000696125894e-08   3.698358979861901e-08  -2.387419430796187e-10
2020 10 18 12 59140.500	 -1.601061053627758e-08   4.261709773408571e-08  -2.347779386316573e-10
2020 10 19 12 59141.500	 -1.609906214622192e-08   3.776813005763567e-08  -2.338339411544934e-10
2020 10 20 12 59142.500	 -1.020451959775821e-08   2.943702870440045e-08  -2.451334683651750e-10
2020 10 21 12 59143.500	 -4.710616244462720e-10   3.026338052906763e-08  -2.410976426761259e-10
2020 10 22 12 59144.500	  5.403629098983814e-09   3.653079103715570e-08  -2.302207741251711e-10
2020 10 23 12 59145.500	  1.244277791271942e-09   4.047927250136778e-08  -2.205840451764750e-10
2020 10 24 12 59146.500	 -3.157168236728409e-09   3.851028926313549e-08  -2.288735788151644e-10
2020 10 25 12 59147.500	 -2.648619663774144e-09   3.805338208109051e-08  -2.390740305064351e-10
2020 10 26 12 59148.500	 -5.965395227107376e-09   3.510617092317769e-08  -2.171882124010420e-10
2020 10 27 12 59149.500	 -8.442271192872697e-09   3.345080727895316e-08  -2.050336295431119e-10
2020 10 28 12 59150.500	 -6.194576746175904e-09   3.090123353286829e-08  -2.071758905631325e-10
2020 10 29 12 59151.500	 -1.723477194544465e-09   2.173833836404763e-08  -2.160833590918025e-10
2020 10 30 12 59152.500	 -2.657065855075912e-09   2.140312251959935e-08  -2.219450769247927e-10
2020 10 31 12 59153.500	 -4.402652741337704e-09   2.177204800384106e-08  -2.200202525880632e-10
2020 11 01 12 59154.500	 -4.797311206511132e-09   2.243326237644972e-08  -2.151042163715570e-10
2020 11 02 12 59155.500	 -8.251225711296660e-09   2.747027669208867e-08  -1.952444222865555e-10
2020 11 03 12 59156.500	 -1.669619710695901e-08   2.895950066266777e-08  -1.846866308136591e-10
2020 11 04 12 59157.500	 -2.578527529336302e-08   3.258062151936252e-08  -1.725719334151745e-10
2020 11 05 12 59158.500	 -2.891755723383965e-08   3.687221613685325e-08  -1.789922848431552e-10
2020 11 06 12 59159.500	 -2.497218746624766e-08   3.045666556605114e-08  -1.959446061112923e-10
2020 11 07 12 59160.500	 -1.932544580150835e-08   2.933911086273037e-08  -2.035390313310683e-10
2020 11 08 12 59161.500	 -2.164586848734334e-08   3.469185655522843e-08  -1.872793283104324e-10
2020 11 09 12 59162.500	 -2.088369461426719e-08   3.125341499350279e-08  -1.764239455366536e-10
2020 11 10 12 59163.500	 -1.736519209554752e-08   2.635177325947377e-08  -2.075181646622064e-10
2020 11 11 12 59164.500	 -1.849585629670166e-08   2.624695058347469e-08  -2.288791296202297e-10
2020 11 12 12 59165.500	 -1.843956537754899e-08   2.514366686730716e-08  -2.326835841179481e-10
2020 11 13 12 59166.500	 -1.860831092247677e-08   2.254724842071749e-08  -2.384498250732669e-10
2020 11 14 12 59167.500	 -1.718640592511848e-08   2.278967105410001e-08  -2.443129043197678e-10
2020 11 15 12 59168.500	 -1.697998851414129e-08   2.788691680932803e-08  -2.258369283342616e-10
2020 11 16 12 59169.500	 -1.642959496637433e-08   3.426176602966074e-08  -2.136887050599642e-10
2020 11 17 12 59170.500	 -2.434300033944301e-08   3.423789936250477e-08  -2.422116019319956e-10
2020 11 18 12 59171.500	 -3.351118364164078e-08   3.427962199440666e-08  -2.748881513942836e-10
2020 11 19 12 59172.500	 -2.842121102183013e-08   3.534272271839285e-08  -2.501409998489852e-10
2020 11 20 12 59173.500	 -1.932277946958449e-08   3.815068243666507e-08  -2.613812745501249e-10
2020 11 21 12 59174.500	 -2.196886866746201e-08   3.968797816401215e-08  -2.742757974685719e-10
2020 11 22 12 59175.500	 -2.642398240347732e-08   3.820957053787522e-08  -2.748335794092269e-10
2020 11 23 12 59176.500	 -2.743316714082323e-08   3.484710060571615e-08  -2.630112540570679e-10
2020 11 24 12 59177.500	 -2.170836814760503e-08   2.773082938064339e-08  -2.528769238768426e-10
2020 11 25 12 59178.500	 -1.613002187632845e-08   2.007296276849809e-08  -2.647845083571523e-10
2020 11 26 12 59179.500	 -1.155729186379652e-08   1.371323414396776e-08  -2.727566874426295e-10
2020 11 27 12 59180.500	 -3.588414400810080e-09   1.937679472550700e-08  -2.915736148591876e-10
2020 11 28 12 59181.500	 -3.125969795133080e-09   1.965495209294064e-08  -3.491386353881112e-10
2020 11 29 12 59182.500	 -9.717158353024267e-09   2.077286462306599e-08  -3.559379728110694e-10
2020 11 30 12 59183.500	 -1.626616795293873e-08   2.174202792202737e-08  -3.523780298293426e-10
2020 12 01 12 59184.500	 -2.172244237037492e-08   2.898286671491886e-08  -3.541726659178664e-10
2020 12 02 12 59185.500	 -2.389972265592560e-08   3.840149467828520e-08  -3.765022558109725e-10
2020 12 03 12 59186.500	 -1.899468567214756e-08   3.746686867388393e-08  -3.871920544237235e-10
2020 12 04 12 59187.500	 -5.982605821705190e-09   2.695184013577094e-08  -4.113698185003291e-10
2020 12 05 12 59188.500	 -3.058173513840953e-09   2.417268036552514e-08  -4.352152092207724e-10
2020 12 06 12 59189.500	 -1.023097830298619e-08   2.811097268919446e-08  -4.230135945661066e-10
2020 12 07 12 59190.500	 -1.882767894233375e-08   3.271403939631608e-08  -3.931764269586792e-10
2020 12 08 12 59191.500	 -2.063109934112340e-08   3.161783493215478e-08  -4.187442486358621e-10
2020 12 09 12 59192.500	 -1.748341705602130e-08   2.409506726631933e-08  -4.406403613452947e-10
2020 12 10 12 59193.500	 -1.530806730504234e-08   3.426538048725347e-08  -4.688581651853409e-10
2020 12 11 12 59194.500	 -1.042511899411576e-08   3.989128618717736e-08  -4.933831157656347e-10
2020 12 12 12 59195.500	 -7.955027855111973e-09   4.016762695150391e-08  -5.185162615014752e-10
2020 12 13 12 59196.500	 -8.557830365647871e-09   3.528408258211500e-08  -5.387366133312349e-10
2020 12 14 12 59197.500	 -1.120018419044716e-08   3.204705113441720e-08  -5.361913292031117e-10
2020 12 15 12 59198.500	 -1.476606152550358e-08   3.169511900923714e-08  -5.418460207883247e-10
2020 12 16 12 59199.500	 -1.809269675577697e-08   3.065915334508663e-08  -5.846658579687633e-10
2020 12 17 12 59200.500	 -2.111886979882392e-08   2.916482779293858e-08  -5.886889156214197e-10
2020 12 18 12 59201.500	 -2.585409113327302e-08   3.370054986793540e-08  -5.821794467577823e-10
2020 12 19 12 59202.500	 -2.757854269821794e-08   3.285602150766381e-08  -5.857538476497863e-10
2020 12 20 12 59203.500	 -2.809248573089200e-08   2.631496322719381e-08  -6.046105435779161e-10
2020 12 21 12 59204.500	 -2.673656872420938e-08   2.348769177759629e-08  -6.502928463834686e-10
2020 12 22 12 59205.500	 -3.043930454153766e-08   2.915707380528672e-08  -6.539948729420818e-10
2020 12 23 12 59206.500	 -3.202540396948916e-08   3.646902627670319e-08  -6.555428750481774e-10
2020 12 24 12 59207.500	 -3.040090932173787e-08   3.242604934771200e-08  -6.465916081008931e-10
2020 12 25 12 59208.500	 -2.860512580302612e-08   2.745446015947389e-08  -7.024830426293048e-10
2020 12 26 12 59209.500	 -2.416840779145523e-08   2.581633989086116e-08  -7.539472138865769e-10
2020 12 27 12 59210.500	 -1.367136965817625e-08   2.424597820567173e-08  -7.913648655067255e-10
2020 12 28 12 59211.500	 -8.122219006867882e-09   1.889380795129586e-08  -8.052025242074444e-10
2020 12 29 12 59212.500	 -9.499092576727776e-09   2.310923755662886e-08  -8.280137960964567e-10
2020 12 30 12 59213.500	 -1.601710764005480e-08   2.570542331458126e-08  -8.454515269284761e-10
2020 12 31 12 59214.500	 -1.710847262502647e-08   1.947510876509118e-08  -8.787180065901908e-10
