2019 10 01 12 58757.500	 -7.418383590953086e-09   2.111738377624626e-08   2.109603352362315e-10
2019 10 02 12 58758.500	 -3.215868288504779e-09   1.668058873356753e-08   2.077176921707077e-10
2019 10 03 12 58759.500	 -1.138935813626714e-09   1.391002373888748e-08   2.125529374619060e-10
2019 10 04 12 58760.500	 -1.118821832584755e-09   1.199723846662238e-08   1.960550177703978e-10
2019 10 05 12 58761.500	 -5.577696797517741e-10   9.676927875148621e-09   2.014639692759560e-10
2019 10 06 12 58762.500	  6.008775449386954e-10   7.366338935546140e-09   2.226697207360864e-10
2019 10 07 12 58763.500	 -2.869972928728687e-10   6.715671616783472e-09   2.228951499633132e-10
2019 10 08 12 58764.500	 -4.913144043043529e-09   8.644456853399448e-09   1.808483765481481e-10
2019 10 09 12 58765.500	 -7.487188376076310e-09   1.760948355502213e-08   1.526495980948530e-10
2019 10 10 12 58766.500	 -3.831491200246240e-09   2.712766158037136e-08   1.436570306421018e-10
2019 10 11 12 58767.500	 -1.280133865409538e-09   2.298045778415025e-08   1.383557406896841e-10
2019 10 12 12 58768.500	 -1.069481580631234e-09   1.384101601418063e-08   1.398818262187127e-10
2019 10 13 12 58769.500	  1.708548592292378e-09   8.707986998522558e-09   1.615673633546013e-10
2019 10 14 12 58770.500	  6.029540722436334e-10   5.797071786202622e-09   1.518691538633859e-10
2019 10 15 12 58771.500	 -3.139212458862382e-09   7.728752772669282e-09   1.269511958151055e-10
2019 10 16 12 58772.500	 -8.074201689154886e-09   1.115387294752321e-08   1.139829631452992e-10
2019 10 17 12 58773.500	 -1.215773620136071e-08   1.044405520199338e-08   1.051026640648047e-10
2019 10 18 12 58774.500	 -1.050155770506633e-08   3.133798455632107e-09   7.640851057856295e-11
2019 10 19 12 58775.500	 -1.209306499723567e-08   4.682774087393698e-09   6.246317189896209e-11
2019 10 20 12 58776.500	 -1.482210525970534e-08   1.366519641794040e-08   5.252459828439194e-11
2019 10 21 12 58777.500	 -1.676974976980439e-08   1.609896045673679e-08   2.712270598061323e-11
2019 10 22 12 58778.500	 -1.074824085731195e-08   1.427991633768105e-08   2.849264825134853e-11
2019 10 23 12 58779.500	 -2.950277398189759e-09   1.327737446150834e-08   3.506615496358629e-11
2019 10 24 12 58780.500	 -4.206203606719206e-09   1.572309039570509e-08   3.329443830718361e-11
2019 10 25 12 58781.500	 -7.225420949877311e-09   1.697167866234559e-08   2.734228799217261e-11
2019 10 26 12 58782.500	 -8.138406426621195e-09   2.581916028675833e-08   5.636426301486189e-12
2019 10 27 12 58783.500	 -1.095576036550349e-08   3.013521562364234e-08  -7.894336474043231e-12
2019 10 28 12 58784.500	 -1.747385960931933e-08   3.169214858622195e-08  -1.166856591236764e-11
2019 10 29 12 58785.500	 -2.210070292572694e-08   3.476392322379385e-08  -2.338097802386918e-11
2019 10 30 12 58786.500	 -1.837591119884182e-08   3.054901188647011e-08  -3.039606071169486e-11
2019 10 31 12 58787.500	 -5.821071718579834e-09   2.565286588605933e-08  -2.340797327129212e-11
2019 11 01 12 58788.500	  4.002617752937680e-09   2.226565930866851e-08  -2.968297511045099e-11
2019 11 02 12 58789.500	  7.485991721855522e-09   2.221990739393901e-08  -2.706960280625086e-11
2019 11 03 12 58790.500	  6.213020176466834e-09   2.663910946289471e-08  -1.835361848452869e-11
2019 11 04 12 58791.500	  1.784827965190386e-09   3.331584069824435e-08  -1.314990826029161e-11
2019 11 05 12 58792.500	  4.221636294446025e-10   3.316013159691543e-08  -3.569033210344995e-11
2019 11 06 12 58793.500	 -1.210778841300680e-09   3.104574475609232e-08  -3.865859477247707e-11
2019 11 07 12 58794.500	 -2.737244862702800e-09   2.737995156763846e-08  -3.991207598641417e-14
2019 11 08 12 58795.500	 -6.911717621199280e-09   2.815652312286890e-08   1.958238501387520e-11
2019 11 09 12 58796.500	 -1.501846126219507e-08   2.663954301060406e-08   1.019497089351550e-11
2019 11 10 12 58797.500	 -1.606621504465419e-08   2.122980194057480e-08   9.676354253152341e-12
2019 11 11 12 58798.500	 -1.212694456197706e-08   2.118629634262208e-08   2.096057368381369e-11
2019 11 12 12 58799.500	 -8.474159380161338e-09   2.122944997334479e-08   2.643546754057144e-11
2019 11 13 12 58800.500	 -8.130901386925886e-09   2.246456737521872e-08   2.018321055124276e-11
2019 11 14 12 58801.500	 -1.232069713008057e-08   2.076274415728671e-08   5.207936004572720e-12
2019 11 15 12 58802.500	 -2.005761284598017e-08   1.885888436743638e-08  -2.887129646093095e-11
2019 11 16 12 58803.500	 -1.956224727420574e-08   2.235072481753437e-08  -2.910624426639366e-11
2019 11 17 12 58804.500	 -1.764445985391719e-08   1.932986379054435e-08  -6.097782235254915e-11
2019 11 18 12 58805.500	 -1.441500981584492e-08   1.199446885567544e-08  -8.202024548834435e-11
2019 11 19 12 58806.500	 -1.427079594459862e-08   1.213559577582834e-08  -8.359390617326909e-11
2019 11 20 12 58807.500	 -2.058041115767506e-08   1.599182597528474e-08  -9.715651106906270e-11
2019 11 21 12 58808.500	 -2.761279203292887e-08   1.494833808285907e-08  -1.261808123027392e-10
2019 11 22 12 58809.500	 -2.702960360991218e-08   8.763313128795091e-09  -1.483148329025459e-10
2019 11 23 12 58810.500	 -1.603246409039408e-08   4.126477489980311e-09  -1.831806333038542e-10
2019 11 24 12 58811.500	 -1.201972628011151e-08   1.689155682713437e-09  -1.928322457514134e-10
2019 11 25 12 58812.500	 -1.011219646842843e-08   8.114587162543230e-09  -1.732020542385830e-10
2019 11 26 12 58813.500	 -6.335168736440393e-09   1.431329636016356e-08  -1.809616992318089e-10
2019 11 27 12 58814.500	  1.684578422769433e-10   1.521546871269936e-08  -1.757527668120125e-10
2019 11 28 12 58815.500	 -7.032001668375408e-09   1.892225658047873e-08  -1.727560305448441e-10
2019 11 29 12 58816.500	 -1.759025021496333e-08   2.472470193972444e-08  -1.729678938853693e-10
2019 11 30 12 58817.500	 -1.521286502107268e-08   2.124623939664945e-08  -1.886442229406034e-10
2019 12 01 12 58818.500	 -3.365551085964725e-09   7.503962589336449e-09  -2.012655694705582e-10
2019 12 02 12 58819.500	 -3.562001749777106e-09   2.538785274890752e-09  -2.063736676534948e-10
2019 12 03 12 58820.500	 -1.617944297477648e-10   2.490300903762622e-09  -2.189064901866619e-10
2019 12 04 12 58821.500	  8.713574894593504e-09   1.237546914840247e-09  -2.253850635584438e-10
2019 12 05 12 58822.500	  4.853138747055854e-09   5.622137630612547e-09  -2.593105510620447e-10
2019 12 06 12 58823.500	 -1.501183322689766e-09   1.103744674550258e-08  -2.874291537171441e-10
2019 12 07 12 58824.500	 -9.663610670812755e-09   1.290311722829542e-08  -3.084750635271635e-10
2019 12 08 12 58825.500	 -1.132718214811495e-08   1.506005823235703e-08  -3.349035578211771e-10
2019 12 09 12 58826.500	 -9.369209121775718e-09   1.679470887471151e-08  -3.929742876911750e-10
2019 12 10 12 58827.500	 -1.231228963672077e-08   1.716696653238441e-08  -4.169997829579728e-10
2019 12 11 12 58828.500	 -1.668088178714064e-08   2.501964816934515e-08  -4.314278221638046e-10
2019 12 12 12 58829.500	 -1.692304703246174e-08   2.359843428215274e-08  -4.630383637182703e-10
2019 12 13 12 58830.500	 -8.743121585302918e-09   1.929975568002541e-08  -4.819875488953136e-10
2019 12 14 12 58831.500	 -8.814695932548588e-09   1.033066488568915e-08  -5.031911502574264e-10
2019 12 15 12 58832.500	 -9.217916295074297e-09   2.813203151231902e-09  -5.197811191630935e-10
2019 12 16 12 58833.500	 -1.048941575376062e-08   8.777889393606526e-09  -5.392710431926376e-10
2019 12 17 12 58834.500	 -8.920731599388343e-09   1.644665546651334e-08  -5.717736353540022e-10
2019 12 18 12 58835.500	 -1.373827110793506e-08   1.796117969002568e-08  -6.185893708925683e-10
2019 12 19 12 58836.500	 -2.289654501368023e-08   1.784261161123606e-08  -6.420618932222412e-10
2019 12 20 12 58837.500	 -2.360961134353732e-08   2.297258732983136e-08  -6.460567300464999e-10
2019 12 21 12 58838.500	 -1.969887605651607e-08   2.417329145298105e-08  -6.392372892839117e-10
2019 12 22 12 58839.500	 -1.128722639851321e-08   1.940950038140441e-08  -6.473244180142324e-10
2019 12 23 12 58840.500	 -1.309975604830525e-08   1.404393167111964e-08  -6.428800359573288e-10
2019 12 24 12 58841.500	 -1.908567913410306e-08   1.488535471252851e-08  -6.364709764072689e-10
2019 12 25 12 58842.500	 -2.245756733782295e-08   1.779205634308551e-08  -6.495410042591757e-10
2019 12 26 12 58843.500	 -2.186771925668716e-08   2.113258306713583e-08  -6.830075123801122e-10
2019 12 27 12 58844.500	 -1.862909026168968e-08   1.765429455418425e-08  -7.206229343614512e-10
2019 12 28 12 58845.500	 -1.912340784479117e-08   1.262127863231497e-08  -7.550576852062734e-10
2019 12 29 12 58846.500	 -1.697122588668722e-08   1.147229037732263e-08  -7.886326083484085e-10
2019 12 30 12 58847.500	 -1.780552045523871e-08   1.010135581065458e-08  -8.332177201111711e-10
2019 12 31 12 58848.500	 -2.083822444554921e-08   2.506302076154698e-09  -8.604854074722344e-10
